FIPS,county_name,county,month,day,year,population,primary_point
19189,Winnebago County,Winnebago,7,1,2015,10597,POINT (-93.7341955 43.3775678)
19023,Butler County,Butler,7,1,2015,14886,POINT (-92.7901934 42.7315661)
19141,Obrien County,Obrien,7,1,2015,13926,POINT (-95.6248784 43.0837527)
19051,Davis County,Davis,7,1,2015,8776,POINT (-92.4097173 40.7476891)
19167,Sioux County,Sioux,7,1,2015,34769,POINT (-96.1778827 43.0826174)
19137,Montgomery County,Montgomery,7,1,2015,10151,POINT (-95.1563758 41.03014)
19073,Greene County,Greene,7,1,2015,8942,POINT (-94.3968356 42.0362394)
19009,Audubon County,Audubon,7,1,2015,5713,POINT (-94.9058222 41.6845893)
19031,Cedar County,Cedar,7,1,2015,18308,POINT (-91.1324125 41.7723207)
19159,Ringgold County,Ringgold,7,1,2015,4976,POINT (-94.2439719 40.7352023)
19115,Louisa County,Louisa,7,1,2015,11279,POINT (-91.2596184 41.2185073)
19103,Johnson County,Johnson,7,1,2015,144931,POINT (-91.5880849 41.6715511)
19001,Adair County,Adair,7,1,2015,7141,POINT (-94.4709413 41.3307464)
19039,Clarke County,Clarke,7,1,2015,9210,POINT (-93.7851579 41.0290323)
19085,Harrison County,Harrison,7,1,2015,14140,POINT (-95.8169209 41.6828528)
19119,Lyon County,Lyon,7,1,2015,11751,POINT (-96.2102924 43.380497)
19095,Iowa County,Iowa,7,1,2015,16278,POINT (-92.065524 41.6863229)
19195,Worth County,Worth,7,1,2015,7502,POINT (-93.2608476 43.3773984)
19149,Plymouth County,Plymouth,7,1,2015,24903,POINT (-96.2140431 42.7378346)
19055,Delaware County,Delaware,7,1,2015,17389,POINT (-91.3673502 42.471211)
19021,Buena Vista County,Buena Vista,7,1,2015,20381,POINT (-95.151149 42.7354936)
19065,Fayette County,Fayette,7,1,2015,20139,POINT (-91.8443207 42.8625919)
19129,Mills County,Mills,7,1,2015,14875,POINT (-95.6213267 41.0334523)
19019,Buchanan County,Buchanan,7,1,2015,21115,POINT (-91.8378392 42.4707777)
19177,Van Buren County,Van Buren,7,1,2015,7297,POINT (-91.9499871 40.7532294)
19113,Linn County,Linn,7,1,2016,222081,POINT (-91.5989646 42.0789478)
19077,Guthrie County,Guthrie,7,1,2016,10646,POINT (-94.501055 41.6837548)
19043,Clayton County,Clayton,7,1,2016,17657,POINT (-91.3414328 42.8447493)
19097,Jackson County,Jackson,7,1,2016,19387,POINT (-90.5742294 42.1717426)
19141,Obrien County,Obrien,7,1,2016,13933,POINT (-95.6248784 43.0837527)
19171,Tama County,Tama,7,1,2016,17191,POINT (-92.5325425 42.0798117)
19033,Cerro Gordo County,Cerro Gordo,7,1,2016,43088,POINT (-93.2608184 43.0815577)
19195,Worth County,Worth,7,1,2016,7470,POINT (-93.2608476 43.3773984)
19067,Floyd County,Floyd,7,1,2016,15857,POINT (-92.7890033 43.0599208)
19107,Keokuk County,Keokuk,7,1,2016,10168,POINT (-92.1786426 41.336465)
19013,Black Hawk County,Black Hawk,7,1,2016,133116,POINT (-92.3088197 42.4700957)
19003,Adams County,Adams,7,1,2016,3692,POINT (-94.6991849 41.0289839)
19161,Sac County,Sac,7,1,2016,9812,POINT (-95.1053946 42.3862604)
19059,Dickinson County,Dickinson,7,1,2016,17110,POINT (-95.1508301 43.3779848)
19187,Webster County,Webster,7,1,2016,36746,POINT (-94.1817881 42.4279662)
19123,Mahaska County,Mahaska,7,1,2016,22172,POINT (-92.6409094 41.3352035)
19085,Harrison County,Harrison,7,1,2016,14048,POINT (-95.8169209 41.6828528)
19153,Polk County,Polk,7,1,2016,474579,POINT (-93.5735335 41.6855048)
19089,Howard County,Howard,7,1,2016,9253,POINT (-92.3171989 43.3567673)
19131,Mitchell County,Mitchell,7,1,2016,10642,POINT (-92.7890315 43.3564124)
19025,Calhoun County,Calhoun,7,1,2016,9808,POINT (-94.6404136 42.3851848)
19001,Adair County,Adair,7,1,2016,6998,POINT (-94.4709413 41.3307464)
19145,Page County,Page,7,1,2016,15349,POINT (-95.1501747 40.7391444)
19135,Monroe County,Monroe,7,1,2016,7831,POINT (-92.8689877 41.0297826)
19095,Iowa County,Iowa,7,1,2016,16185,POINT (-92.065524 41.6863229)
19173,Taylor County,Taylor,7,1,2016,6239,POINT (-94.6964148 40.7374324)
19031,Cedar County,Cedar,7,1,2016,18410,POINT (-91.1324125 41.7723207)
19055,Delaware County,Delaware,7,1,2016,17280,POINT (-91.3673502 42.471211)
19045,Clinton County,Clinton,7,1,2016,47228,POINT (-90.5319724 41.8980358)
19065,Fayette County,Fayette,7,1,2016,19851,POINT (-91.8443207 42.8625919)
19109,Kossuth County,Kossuth,7,1,2016,15110,POINT (-94.2067199 43.20413)
19193,Woodbury County,Woodbury,7,1,2016,102600,POINT (-96.0447673 42.3897169)
19179,Wapello County,Wapello,7,1,2016,35330,POINT (-92.4094499 41.0305845)
19071,Fremont County,Fremont,7,1,2016,6951,POINT (-95.6046765 40.7455892)
19159,Ringgold County,Ringgold,7,1,2016,4985,POINT (-94.2439719 40.7352023)
19007,Appanoose County,Appanoose,7,1,2016,12505,POINT (-92.8686104 40.7431635)
19115,Louisa County,Louisa,7,1,2016,11212,POINT (-91.2596184 41.2185073)
19129,Mills County,Mills,7,1,2016,15035,POINT (-95.6213267 41.0334523)
19079,Hamilton County,Hamilton,7,1,2016,15093,POINT (-93.7068085 42.3837722)
19185,Wayne County,Wayne,7,1,2016,6444,POINT (-93.3273639 40.7394702)
19151,Pocahontas County,Pocahontas,7,1,2016,6849,POINT (-94.6787466 42.7341351)
19049,Dallas County,Dallas,7,1,2016,84257,POINT (-94.0397374 41.6848862)
19015,Boone County,Boone,7,1,2016,26426,POINT (-93.931671 42.0365493)
19121,Madison County,Madison,7,1,2016,15824,POINT (-94.0155619 41.3307142)
19143,Osceola County,Osceola,7,1,2016,6100,POINT (-95.6236852 43.3785704)
19087,Henry County,Henry,7,1,2016,19829,POINT (-91.5445241 40.9879383)
19177,Van Buren County,Van Buren,7,1,2016,7241,POINT (-91.9499871 40.7532294)
19023,Butler County,Butler,7,1,2016,14705,POINT (-92.7901934 42.7315661)
19057,Des Moines County,Des Moines,7,1,2016,39588,POINT (-91.1814707 40.9231829)
19167,Sioux County,Sioux,7,1,2016,34965,POINT (-96.1778827 43.0826174)
19137,Montgomery County,Montgomery,7,1,2016,10128,POINT (-95.1563758 41.03014)
19101,Jefferson County,Jefferson,7,1,2016,18064,POINT (-91.9488774 41.0317596)
19127,Marshall County,Marshall,7,1,2016,40129,POINT (-92.9987706 42.0358499)
19191,Winneshiek County,Winneshiek,7,1,2016,20413,POINT (-91.8437074 43.2906746)
19117,Lucas County,Lucas,7,1,2016,8552,POINT (-93.3277207 41.0293738)
19063,Emmet County,Emmet,7,1,2016,9572,POINT (-94.6784803 43.3780225)
19073,Greene County,Greene,7,1,2016,9000,POINT (-94.3968356 42.0362394)
19103,Johnson County,Johnson,7,1,2016,146858,POINT (-91.5880849 41.6715511)
19039,Clarke County,Clarke,7,1,2016,9250,POINT (-93.7851579 41.0290323)
19147,Palo Alto County,Palo Alto,7,1,2016,9028,POINT (-94.6781371 43.0820643)
19181,Warren County,Warren,7,1,2016,49353,POINT (-93.5613594 41.3343735)
19009,Audubon County,Audubon,7,1,2016,5629,POINT (-94.9058222 41.6845893)
19093,Ida County,Ida,7,1,2016,6954,POINT (-95.5134962 42.3868747)
19037,Chickasaw County,Chickasaw,7,1,2016,12096,POINT (-92.3176637 43.0600414)
19119,Lyon County,Lyon,7,1,2016,11781,POINT (-96.2102924 43.380497)
19081,Hancock County,Hancock,7,1,2016,10887,POINT (-93.7342723 43.0818861)
19183,Washington County,Washington,7,1,2016,22137,POINT (-91.7178676 41.335591)
19157,Poweshiek County,Poweshiek,7,1,2016,18543,POINT (-92.5314684 41.6864422)
19111,Lee County,Lee,7,1,2016,34459,POINT (-91.479264 40.6419764)
19047,Crawford County,Crawford,7,1,2016,17118,POINT (-95.3819678 42.0372125)
19017,Bremer County,Bremer,7,1,2016,24737,POINT (-92.3180548 42.7745873)
19175,Union County,Union,7,1,2016,12368,POINT (-94.2423792 41.0277304)
19029,Cass County,Cass,7,1,2016,13161,POINT (-94.9278266 41.3314876)
19165,Shelby County,Shelby,7,1,2016,11653,POINT (-95.3102113 41.6850926)
19051,Davis County,Davis,7,1,2016,8884,POINT (-92.4097173 40.7476891)
19011,Benton County,Benton,7,1,2016,25633,POINT (-92.0656912 42.0801864)
19021,Buena Vista County,Buena Vista,7,1,2016,20322,POINT (-95.151149 42.7354936)
19105,Jones County,Jones,7,1,2016,20424,POINT (-91.1314352 42.1212397)
19075,Grundy County,Grundy,7,1,2016,12286,POINT (-92.7914177 42.4018651)
19139,Muscatine County,Muscatine,7,1,2016,42925,POINT (-91.1127562 41.4839221)
19169,Story County,Story,7,1,2016,96845,POINT (-93.4650448 42.0362415)
19035,Cherokee County,Cherokee,7,1,2016,11402,POINT (-95.6238055 42.7356226)
19041,Clay County,Clay,7,1,2016,16296,POINT (-95.1509194 43.0825804)
19069,Franklin County,Franklin,7,1,2016,10183,POINT (-93.262473 42.7325458)
19149,Plymouth County,Plymouth,7,1,2016,25192,POINT (-96.2140431 42.7378346)
19005,Allamakee County,Allamakee,7,1,2016,13850,POINT (-91.3780923 43.2842838)
19099,Jasper County,Jasper,7,1,2016,36703,POINT (-93.053765 41.6860394)
19027,Carroll County,Carroll,7,1,2016,20377,POINT (-94.8605593 42.0362382)
19061,Dubuque County,Dubuque,7,1,2016,96782,POINT (-90.8824564 42.468832)
19125,Marion County,Marion,7,1,2016,33143,POINT (-93.0994367 41.3344515)
19091,Humboldt County,Humboldt,7,1,2016,9519,POINT (-94.2071868 42.7764686)
19189,Winnebago County,Winnebago,7,1,2016,10597,POINT (-93.7341955 43.3775678)
19155,Pottawattamie County,Pottawattamie,7,1,2016,93592,POINT (-95.5423935 41.3366123)
19053,Decatur County,Decatur,7,1,2016,8045,POINT (-93.7862815 40.7376827)
19019,Buchanan County,Buchanan,7,1,2016,21018,POINT (-91.8378392 42.4707777)
19197,Wright County,Wright,7,1,2016,12835,POINT (-93.7351465 42.7331189)
19133,Monona County,Monona,7,1,2016,8790,POINT (-95.9599235 42.0516663)
19083,Hardin County,Hardin,7,1,2016,17173,POINT (-93.2404025 42.3838803)
19163,Scott County,Scott,7,1,2016,172223,POINT (-90.6232428 41.6370978)
19143,Osceola County,Osceola,7,1,2017,6039,POINT (-95.6236852 43.3785704)
19007,Appanoose County,Appanoose,7,1,2017,12363,POINT (-92.8686104 40.7431635)
19027,Carroll County,Carroll,7,1,2017,20273,POINT (-94.8605593 42.0362382)
19135,Monroe County,Monroe,7,1,2017,7815,POINT (-92.8689877 41.0297826)
19079,Hamilton County,Hamilton,7,1,2017,15069,POINT (-93.7068085 42.3837722)
19101,Jefferson County,Jefferson,7,1,2017,18233,POINT (-91.9488774 41.0317596)
19181,Warren County,Warren,7,1,2017,50102,POINT (-93.5613594 41.3343735)
19125,Marion County,Marion,7,1,2017,33105,POINT (-93.0994367 41.3344515)
19051,Davis County,Davis,7,1,2017,8991,POINT (-92.4097173 40.7476891)
19165,Shelby County,Shelby,7,1,2017,11577,POINT (-95.3102113 41.6850926)
19071,Fremont County,Fremont,7,1,2017,6952,POINT (-95.6046765 40.7455892)
19019,Buchanan County,Buchanan,7,1,2017,21156,POINT (-91.8378392 42.4707777)
19145,Page County,Page,7,1,2017,15263,POINT (-95.1501747 40.7391444)
19061,Dubuque County,Dubuque,7,1,2017,97009,POINT (-90.8824564 42.468832)
19037,Chickasaw County,Chickasaw,7,1,2017,12036,POINT (-92.3176637 43.0600414)
19081,Hancock County,Hancock,7,1,2017,10773,POINT (-93.7342723 43.0818861)
19189,Winnebago County,Winnebago,7,1,2017,10588,POINT (-93.7341955 43.3775678)
19115,Louisa County,Louisa,7,1,2017,11203,POINT (-91.2596184 41.2185073)
19155,Pottawattamie County,Pottawattamie,7,1,2017,93510,POINT (-95.5423935 41.3366123)
19091,Humboldt County,Humboldt,7,1,2017,9578,POINT (-94.2071868 42.7764686)
19179,Wapello County,Wapello,7,1,2017,35107,POINT (-92.4094499 41.0305845)
19129,Mills County,Mills,7,1,2017,15053,POINT (-95.6213267 41.0334523)
19001,Adair County,Adair,7,1,2017,7053,POINT (-94.4709413 41.3307464)
19065,Fayette County,Fayette,7,1,2017,19708,POINT (-91.8443207 42.8625919)
19121,Madison County,Madison,7,1,2017,16030,POINT (-94.0155619 41.3307142)
19171,Tama County,Tama,7,1,2017,17055,POINT (-92.5325425 42.0798117)
19137,Montgomery County,Montgomery,7,1,2017,10111,POINT (-95.1563758 41.03014)
19193,Woodbury County,Woodbury,7,1,2017,102052,POINT (-96.0447673 42.3897169)
19025,Calhoun County,Calhoun,7,1,2017,9749,POINT (-94.6404136 42.3851848)
19073,Greene County,Greene,7,1,2017,8969,POINT (-94.3968356 42.0362394)
19039,Clarke County,Clarke,7,1,2017,9331,POINT (-93.7851579 41.0290323)
19043,Clayton County,Clayton,7,1,2017,17650,POINT (-91.3414328 42.8447493)
19107,Keokuk County,Keokuk,7,1,2017,10149,POINT (-92.1786426 41.336465)
19103,Johnson County,Johnson,7,1,2017,149213,POINT (-91.5880849 41.6715511)
19017,Bremer County,Bremer,7,1,2017,24822,POINT (-92.3180548 42.7745873)
19187,Webster County,Webster,7,1,2017,36643,POINT (-94.1817881 42.4279662)
19049,Dallas County,Dallas,7,1,2017,87215,POINT (-94.0397374 41.6848862)
19167,Sioux County,Sioux,7,1,2017,34841,POINT (-96.1778827 43.0826174)
19153,Polk County,Polk,7,1,2017,481086,POINT (-93.5735335 41.6855048)
19059,Dickinson County,Dickinson,7,1,2017,17173,POINT (-95.1508301 43.3779848)
19177,Van Buren County,Van Buren,7,1,2017,7164,POINT (-91.9499871 40.7532294)
19151,Pocahontas County,Pocahontas,7,1,2017,6840,POINT (-94.6787466 42.7341351)
19113,Linn County,Linn,7,1,2017,224277,POINT (-91.5989646 42.0789478)
19009,Audubon County,Audubon,7,1,2017,5566,POINT (-94.9058222 41.6845893)
19089,Howard County,Howard,7,1,2017,9219,POINT (-92.3171989 43.3567673)
19123,Mahaska County,Mahaska,7,1,2017,22197,POINT (-92.6409094 41.3352035)
19109,Kossuth County,Kossuth,7,1,2017,14970,POINT (-94.2067199 43.20413)
19003,Adams County,Adams,7,1,2017,3663,POINT (-94.6991849 41.0289839)
19087,Henry County,Henry,7,1,2017,20060,POINT (-91.5445241 40.9879383)
19045,Clinton County,Clinton,7,1,2017,46902,POINT (-90.5319724 41.8980358)
19131,Mitchell County,Mitchell,7,1,2017,10570,POINT (-92.7890315 43.3564124)
19173,Taylor County,Taylor,7,1,2017,6148,POINT (-94.6964148 40.7374324)
19161,Sac County,Sac,7,1,2017,9796,POINT (-95.1053946 42.3862604)
19067,Floyd County,Floyd,7,1,2017,15761,POINT (-92.7890033 43.0599208)
19097,Jackson County,Jackson,7,1,2017,19368,POINT (-90.5742294 42.1717426)
19013,Black Hawk County,Black Hawk,7,1,2017,132409,POINT (-92.3088197 42.4700957)
19139,Muscatine County,Muscatine,7,1,2017,42892,POINT (-91.1127562 41.4839221)
19169,Story County,Story,7,1,2017,97260,POINT (-93.4650448 42.0362415)
19075,Grundy County,Grundy,7,1,2017,12322,POINT (-92.7914177 42.4018651)
19195,Worth County,Worth,7,1,2017,7461,POINT (-93.2608476 43.3773984)
19105,Jones County,Jones,7,1,2017,20684,POINT (-91.1314352 42.1212397)
19185,Wayne County,Wayne,7,1,2017,6486,POINT (-93.3273639 40.7394702)
19159,Ringgold County,Ringgold,7,1,2017,5029,POINT (-94.2439719 40.7352023)
19041,Clay County,Clay,7,1,2017,16153,POINT (-95.1509194 43.0825804)
19023,Butler County,Butler,7,1,2017,14582,POINT (-92.7901934 42.7315661)
19085,Harrison County,Harrison,7,1,2017,14129,POINT (-95.8169209 41.6828528)
19119,Lyon County,Lyon,7,1,2017,11797,POINT (-96.2102924 43.380497)
19011,Benton County,Benton,7,1,2017,25633,POINT (-92.0656912 42.0801864)
19095,Iowa County,Iowa,7,1,2017,16118,POINT (-92.065524 41.6863229)
19033,Cerro Gordo County,Cerro Gordo,7,1,2017,42997,POINT (-93.2608184 43.0815577)
19149,Plymouth County,Plymouth,7,1,2017,25091,POINT (-96.2140431 42.7378346)
19031,Cedar County,Cedar,7,1,2017,18551,POINT (-91.1324125 41.7723207)
19055,Delaware County,Delaware,7,1,2017,17158,POINT (-91.3673502 42.471211)
19057,Des Moines County,Des Moines,7,1,2017,39320,POINT (-91.1814707 40.9231829)
19005,Allamakee County,Allamakee,7,1,2017,13804,POINT (-91.3780923 43.2842838)
19077,Guthrie County,Guthrie,7,1,2017,10667,POINT (-94.501055 41.6837548)
19099,Jasper County,Jasper,7,1,2017,36985,POINT (-93.053765 41.6860394)
19111,Lee County,Lee,7,1,2017,34243,POINT (-91.479264 40.6419764)
19175,Union County,Union,7,1,2017,12481,POINT (-94.2423792 41.0277304)
19047,Crawford County,Crawford,7,1,2017,17119,POINT (-95.3819678 42.0372125)
19141,Obrien County,Obrien,7,1,2017,13812,POINT (-95.6248784 43.0837527)
19069,Franklin County,Franklin,7,1,2017,10159,POINT (-93.262473 42.7325458)
19183,Washington County,Washington,7,1,2017,22257,POINT (-91.7178676 41.335591)
19015,Boone County,Boone,7,1,2017,26476,POINT (-93.931671 42.0365493)
19133,Monona County,Monona,7,1,2017,8746,POINT (-95.9599235 42.0516663)
19021,Buena Vista County,Buena Vista,7,1,2017,20102,POINT (-95.151149 42.7354936)
19093,Ida County,Ida,7,1,2017,6856,POINT (-95.5134962 42.3868747)
19127,Marshall County,Marshall,7,1,2017,40148,POINT (-92.9987706 42.0358499)
19191,Winneshiek County,Winneshiek,7,1,2017,20131,POINT (-91.8437074 43.2906746)
19157,Poweshiek County,Poweshiek,7,1,2017,18563,POINT (-92.5314684 41.6864422)
19147,Palo Alto County,Palo Alto,7,1,2017,9059,POINT (-94.6781371 43.0820643)
19063,Emmet County,Emmet,7,1,2017,9414,POINT (-94.6784803 43.3780225)
19083,Hardin County,Hardin,7,1,2017,17007,POINT (-93.2404025 42.3838803)
19117,Lucas County,Lucas,7,1,2017,8550,POINT (-93.3277207 41.0293738)
19029,Cass County,Cass,7,1,2017,13126,POINT (-94.9278266 41.3314876)
19053,Decatur County,Decatur,7,1,2017,7943,POINT (-93.7862815 40.7376827)
19163,Scott County,Scott,7,1,2017,172692,POINT (-90.6232428 41.6370978)
19035,Cherokee County,Cherokee,7,1,2017,11330,POINT (-95.6238055 42.7356226)
19197,Wright County,Wright,7,1,2017,12749,POINT (-93.7351465 42.7331189)
19101,Jefferson County,Jefferson,7,1,2018,18381,POINT (-91.9488774 41.0317596)
19013,Black Hawk County,Black Hawk,7,1,2018,132408,POINT (-92.3088197 42.4700957)
19031,Cedar County,Cedar,7,1,2018,18627,POINT (-91.1324125 41.7723207)
19073,Greene County,Greene,7,1,2018,8981,POINT (-94.3968356 42.0362394)
19009,Audubon County,Audubon,7,1,2018,5506,POINT (-94.9058222 41.6845893)
19131,Mitchell County,Mitchell,7,1,2018,10569,POINT (-92.7890315 43.3564124)
19165,Shelby County,Shelby,7,1,2018,11578,POINT (-95.3102113 41.6850926)
19145,Page County,Page,7,1,2018,15249,POINT (-95.1501747 40.7391444)
19107,Keokuk County,Keokuk,7,1,2018,10225,POINT (-92.1786426 41.336465)
19095,Iowa County,Iowa,7,1,2018,16141,POINT (-92.065524 41.6863229)
19195,Worth County,Worth,7,1,2018,7453,POINT (-93.2608476 43.3773984)
19085,Harrison County,Harrison,7,1,2018,14134,POINT (-95.8169209 41.6828528)
19171,Tama County,Tama,7,1,2018,16904,POINT (-92.5325425 42.0798117)
19161,Sac County,Sac,7,1,2018,9719,POINT (-95.1053946 42.3862604)
19115,Louisa County,Louisa,7,1,2018,11169,POINT (-91.2596184 41.2185073)
19045,Clinton County,Clinton,7,1,2018,46518,POINT (-90.5319724 41.8980358)
19021,Buena Vista County,Buena Vista,7,1,2018,19874,POINT (-95.151149 42.7354936)
19011,Benton County,Benton,7,1,2018,25642,POINT (-92.0656912 42.0801864)
19123,Mahaska County,Mahaska,7,1,2018,22000,POINT (-92.6409094 41.3352035)
19179,Wapello County,Wapello,7,1,2018,35205,POINT (-92.4094499 41.0305845)
19001,Adair County,Adair,7,1,2018,7063,POINT (-94.4709413 41.3307464)
19075,Grundy County,Grundy,7,1,2018,12304,POINT (-92.7914177 42.4018651)
19055,Delaware County,Delaware,7,1,2018,17069,POINT (-91.3673502 42.471211)
19065,Fayette County,Fayette,7,1,2018,19660,POINT (-91.8443207 42.8625919)
19037,Chickasaw County,Chickasaw,7,1,2018,11964,POINT (-92.3176637 43.0600414)
19003,Adams County,Adams,7,1,2018,3645,POINT (-94.6991849 41.0289839)
19067,Floyd County,Floyd,7,1,2018,15761,POINT (-92.7890033 43.0599208)
19109,Kossuth County,Kossuth,7,1,2018,14908,POINT (-94.2067199 43.20413)
19097,Jackson County,Jackson,7,1,2018,19432,POINT (-90.5742294 42.1717426)
19137,Montgomery County,Montgomery,7,1,2018,10003,POINT (-95.1563758 41.03014)
19059,Dickinson County,Dickinson,7,1,2018,17153,POINT (-95.1508301 43.3779848)
19139,Muscatine County,Muscatine,7,1,2018,42929,POINT (-91.1127562 41.4839221)
19173,Taylor County,Taylor,7,1,2018,6191,POINT (-94.6964148 40.7374324)
19053,Decatur County,Decatur,7,1,2018,7890,POINT (-93.7862815 40.7376827)
19117,Lucas County,Lucas,7,1,2018,8645,POINT (-93.3277207 41.0293738)
19193,Woodbury County,Woodbury,7,1,2018,102539,POINT (-96.0447673 42.3897169)
19019,Buchanan County,Buchanan,7,1,2018,21199,POINT (-91.8378392 42.4707777)
19129,Mills County,Mills,7,1,2018,15063,POINT (-95.6213267 41.0334523)
19147,Palo Alto County,Palo Alto,7,1,2018,8929,POINT (-94.6781371 43.0820643)
19159,Ringgold County,Ringgold,7,1,2018,4968,POINT (-94.2439719 40.7352023)
19083,Hardin County,Hardin,7,1,2018,16868,POINT (-93.2404025 42.3838803)
19181,Warren County,Warren,7,1,2018,51056,POINT (-93.5613594 41.3343735)
19033,Cerro Gordo County,Cerro Gordo,7,1,2018,42647,POINT (-93.2608184 43.0815577)
19043,Clayton County,Clayton,7,1,2018,17556,POINT (-91.3414328 42.8447493)
